"site","unit","id","RM","RMtext","RMcryst","RMcolour","cortex","cortype","alteration","class","subtype","form","orient","coretool","coreuse","type","RM2","assem","region","mis","mis2","levrem","mgmnt2","mgmnt","hier","plane","hinge","scarpat","latflkshp","termscar","latflkshp2","termshape","scarpat2","coreplats","cortcat","cof","lev","stage","form2","RM3","lat3","lat2","lat3.1","notesform","notes","notes2","lat","coresurfs","coreplats2","debdir","scardir","platfacets","totscar","epa","mld","maxw","maxth","length","proxw","medw","distw","medth","scarl","scarmaxw","scarproxw","scarmidw","scardistw","weight","cort","orient2","ss","elong","flat","flat2","flatstn","convg","scarelong","scarconvg","scratio","sdi"
"Aladi","Late MSA Levels","E411","Rhyolite","Fine","Apanaphic","GreyLt","0%",NA,"Fresh","Core","Pyramidal","Formal","Broadface","Indet","Blades","SinglePlat","Lava","Aladi.Lava","S.Afar","MIS3","MIS3/4","Indet","Ridge","Ridge","Volume","Indet","Intermediate","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Lava","North","North","North","Flattish Pyramidal blade core. small. In fine grained rhyolite? (chert-like RM but w1 clear crystal)","Some step scar terms, largest dimensions=platform zone","Blades not bladelets. Orient broadface but flaked circumf of plat.",9.25,1,1,1,1,1,14,80,38.4,38.1,26.37,36.72,38.15,25.67,15.4,18.64,30.92,38.1,19.48,16.54,10.58,26.4,0,0,25.9970947128454,1.43046357615894,1.96995708154506,25.2843991416309,0.972585568538075,1.66688311688312,1.86940749697703,1.56332703213611,0.842047930283224,14.8524977233243
"Aladi","E266","nn","Chalcedony","Fine","Indet","White","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Aladi.CCS","S.Afar","MIS3","MIS3/4","Preferential","CentripPrep","CentripPrep","Vol&Tech","Oblique","Acute","Centrip&Pref","Expanding","Step","Expanding","Blunt/Round","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","CCS","North","North","North","Slightly atyp in form,","(thickish deb plane/surf) but prep, plat prep, Dist and Lat prep","In bag labelled flakes - looks like could be core on flk (flk plat, but bulb removed), platSurf=vent",9.25,2,0,1,4,3,21,80,31.01,31.3,14.09,31.01,19.05,31,20.75,10.29,20.54,31.3,8.22,17.03,18.61,15,0,1,21.4664194731039,1.00032258064516,3.01360544217687,46.7108843537415,2.17599793073397,1.49397590361446,1.20610687022901,0.915099408919936,0.662366978394066,21.8451904172431
"Aladi","E266","059","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","BladeCore","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","LatRidge","No","Indet","Acute","Unidirectional","Parallel","Feather","Parallel","Pointed","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","bladelet. thick dist. thin plat. Cross Sect=Rt ang tria","No plat faceting but lots of dor plat prep-small hinge/crush. parallel and convegent blade(dom) scrs","",9.25,1,1,1,1,1,16,50,34.66,33.08,16.18,29.17,29.73,30.24,21.73,12.22,25.09,33.08,5.07,11.3,4.52,14.68,0,0,22.0900385591472,0.964616402116402,2.38707037643208,36.092504091653,1.63388144366581,1.39162448228256,2.22035398230088,2.5,0.860130270826191,18.1385165958358
"Aladi","E402","021","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","PartialDisc","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Indet","Indet","No","Indet","Indet","Centripetal","Parallel","Feather","Parallel","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev",NA,"Expedient","Obsidian","North","North","North","between radial and doublesurf","Most flks radial, but largest scars from thick plat (82 degrees), but all overflked","2 main flk surfs",9.25,2,0,4,4,3,19,55,31.05,27.68,15.88,32.58,18.1,26.89,25.42,14.29,14.33,7.1,7.1,6.71,6.7,13.36,0,1,23.2197765982597,1.21160282632949,2.27991602519244,30.6534709587124,1.32014495613234,1.05782848151062,2.13561847988078,1.00149253731343,0.439840392879067,21.6876111918119
"Aladi","Late MSA Levels","E412","Obsidian","Fine","Indet","Black","1-10%","Outcrop","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Preferential","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Intermediate","Subcentrip&Pref","Expanding","Feather","Expanding","Blunt/Round","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Labelled as multi, but sml disc/atyp Lev: plat facets, dist prep&Lft Deb, plat cort.","AtypLev or rad? NotLev:small cort on deb surf, 1 scar off radial access BUT dist&Deb prep, 1 lgeScr","Opposed faceted plats",9.25,2,0,1,3,3,15,85,28.97,28.94,13.79,28.49,24,28.57,27.66,13.33,20.25,28.94,11.99,16.69,21.74,12.8,5,1,22.1383005774356,0.997199859993,2.13728432108027,30.5311065266317,1.37910795907028,1.03289949385394,1.2133013780707,0.767709291628335,0.710775710775711,18.4284398495109
"Aladi","E266","061","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Coretool","CoreScraper","Expedient","Broadface","CoreScraper","Flks&Blds","Coretool","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","None","None","No","Indet","Indet","Unidirectional","Parallel","Feather","Parallel","Blunt/Round","Unidirectional","1","NonCortical","Core-on-Flake","NonLev",NA,"Expedient","Obsidian","North","North","North","Core-on-flk: ret/flked vent=lrg(core) frm VentRt of flk, & sml(ret) scars from Rt&dist. Dor=1lge neg","Measured as coretool &tool(Sscraper). MLD=flk techL. Flk medW=26.99, distW=12.51, flk EPA:60","tool/core on Vent with vent.ext. plat prep=crush&sml hinge, Dist=1 lge negative scar.",9.25,1,1,1,1,1,9,55,33.2,36.06,13.52,26.75,35.93,34.23,24.06,9.88,17.6,36.06,6.76,8.74,7.01,11.2,0,0,20.8367130061942,0.781478235465966,2.70748987854251,46.3386892712551,2.22389631500323,1.42269326683292,2.0137299771167,1.24679029957204,0.657943925233645,9.82905632868364
"Aladi","E266","050","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","PerpendRecur","Formal","Radial","Indet","Flakes","Levallois","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Recurrent","Dist&1Lat","Dist&1Lat","Tech","Oblique","Acute","Centripetal","Expanding","Hinge","Expanding","Blunt/Round","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Atyp lev /Intermed disc/lev.","Lev scars =1xA, 4xB. Plat=centrip, plat prep/facets, deb=3 unidir,1perpend domScr, dist/latprep","Last lev roated perpendic to main Lev. clear prep scars on D. V Flat & no steep plat.",9.25,2,0,4,4,7,24,55,38.44,30.36,10.38,38.44,24.72,30,22.29,10.02,18.44,30.36,10.08,13.48,14.99,10.92,0,1,22.6077557112876,1.28133333333333,3.83632734530938,57.5449101796407,2.54536146420362,1.34589502018843,1.36795252225519,0.899266177451634,0.479708636836629,20.8116545265349
"Aladi","E266","055","Obsidian","Fine","Indet","Black","41-60%","Indet","Fresh","Core","NoSubType","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","FrontRidge","No","Indet","Perpendicular","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","Label=prismatic blade.","Abandoned due to 4 failed short step scars creating knob. Strong frontal ridge.","plan=converge, crosssect=pyramid/lozenge",9.25,1,1,1,1,1,13,75,34.99,19.83,15.2,34.36,18.07,16.39,11.81,14.14,19.83,19.83,7.03,8.03,10.45,10.71,50,0,19.969192616288,2.09640024405125,2.42998585572843,19.9137340876945,0.997222795650319,1.38780694326842,2.46948941469489,0.768421052631579,0.577124563445867,23.0840094580514
"Aladi","E402","020","Obsidian","Fine","Indet","Black","11-40%","Indet","Fresh","Core","NoSubType","Expedient","Multiface","Indet","Flakes","MultiPlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","None","None","No","Indet","Indet","Other","Ovoid","Feather","Ovoid","Indet","Other","3","Cortical","Nodule","NonLev",NA,"Expedient","Obsidian","North","North","North","","1 flat surf (dom scar), 1=domed/steep surf. Some radial, even Lev-like features","small, blocky",9.25,3,3,1,0,1,8,75,21.94,22.36,17.52,21.95,17.96,20.51,12.51,13.19,20.17,22.36,9.54,15.63,8.64,10.36,25,0,18.1084659225015,1.0702096538274,1.66413949962092,17.0657505686126,0.942418349607782,1.63948840927258,1.29046705054383,1.80902777777778,0.918906605922551,17.7700971468998
"Aladi","E266","060","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","TotSurf","Formal","Radial","Indet","Flks&Blds","AtypLev","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Recurrent","None","None","Vol&Tech","Parallel","Perpendicular","Unidirectional","Converge","Feather","Converge","Pointed","Unidirectional","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Atyp Lev. Total Surf=lev scrs.","no surf prep scrs. Lev=deb surf, some plat prep.","Deb=Flat, recurrent bld. Platsurf=dome, centrip",9.25,2,0,1,1,2,10,85,27.95,27.91,16.25,24.12,25.19,26.48,17.9,14.99,20.72,27.91,12.66,10.5,5.36,10.08,0,1,21.2340240883457,0.910876132930514,1.60907271514343,21.304122748499,1.00330124237694,1.47932960893855,1.97333333333333,1.9589552238806,0.859038142620232,15.6568617135871
"Aladi","E266","058","Obsidian","Fine","Indet","Black","1-10%","Indet","Fresh","Core","BladeCore","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","LatRidge","No","Indet","Acute","Unidirectional","Parallel","Feather","Parallel","Pointed","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","classic bladelet. Plan=convergent, central face=convex","dom scar=convergent blade parallel w converge dist. a little lat surf prep too","",9.25,1,1,1,2,1,15,65,27.73,25.32,15.63,27.73,23.67,23.48,8.15,14.47,27.91,25.32,8.82,10.03,4.81,10.01,5,0,21.1205633392791,1.18100511073254,1.91637871458189,22.4982861091914,1.06523134576387,2.88098159509202,2.78265204386839,2.08523908523909,1.00649116480346,23.0379216477213
"Aladi","E405","032","Obsidian","Fine","Indet","Black","41-60%","Indet","Fresh","Core","NoSubType","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","LatRidge","No","Indet","Indet","Unidirectional","Parallel","Step","Parallel","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","blade core-nice","","long, thin",9.25,1,1,1,1,1,7,55,39.32,13.46,14.52,39.32,12.98,13.09,12.71,14.52,28.77,7.93,7.38,7.93,7.13,9.36,50,0,19.5511927512767,3.00381970970206,2.70798898071625,17.7237878787879,0.906532307479321,1.02989771833202,3.62799495586381,1.11220196353436,0.731688708036623,13.600187138575
"Aladi","E266","052","Obsidian","Fine","Indet","Black","41-60%","Indet","Fresh","Core","NoSubType","Formal?","Broadface","Indet","Blades","OpposedPlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","LatRidge","No","Indet","Perpendicular","Opposed","Ovoid","Feather","Ovoid","Indet","Opposed","2","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","","couple of step fractures from opp plat","retang core",9.25,1,2,2,2,1,14,75,34.5,17.41,11.04,34.5,15.91,16.36,13.35,10.22,20.85,17.41,7.25,9.21,7.29,8.89,50,0,17.9342999928837,2.10880195599022,3.37573385518591,27.6135029354207,1.53970341448385,1.22546816479401,2.26384364820847,1.26337448559671,0.604347826086957,24.8042238049679
"Aladi","Late MSA Levels","E407","Chert","Fine","Indet","Purple","0%",NA,"Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","CCS","Aladi.CCS","S.Afar","MIS3","MIS3/4","Indet","CentripPrep","CentripPrep","No","Intermediate","Acute","Centripetal","Ovoid","Feather","Ovoid","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev",NA,"Expedient","CCS","North","North","North","Split down one side, then reflaked. small","","",9.25,2,0,4,3,1,14,80,26.52,24.5,11.68,26.52,19.53,24.34,15.29,11.08,11.36,24.5,10.85,15.86,16.86,8.7,0,1,19.2668752176806,1.08956450287592,2.39350180505415,29.128916967509,1.51186513839973,1.59189012426423,0.716267339218159,0.940688018979834,0.428355957767722,21.6887209975324
"Aladi","Late MSA Levels","E411","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","PyramidalBladelet","Formal","Radial","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Platprep","CoreTablet","Volume","Indet","Intermediate","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","Small organised pyramidal bladelet core, struck from single plat","Sequence of 8 bladelet scars around circumf. Dom scar=distal convergence (sub-parallel)","Single scar removed total platform surf. Orient changed to radial from broadface.",9.25,1,1,1,1,1,11,70,24.06,19.26,23.49,21.81,17.93,16.27,7.46,15.44,23.64,19.26,9.92,9.95,4.18,8.6,0,1,17.6291012267743,1.34050399508297,1.41256476683938,11.4912143782383,0.6518321172713,2.18096514745308,2.37587939698492,2.38038277511962,1.08390646492435,30.9991272336633
"Aladi","Late MSA Levels","E409","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","CentripPrep","CentripPrep","No","Oblique","Acute","Centripetal","Converge","Feather","Converge","Pointed","Centripetal","Radial","NonCortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","North","North","North","small disc core, could be exhausted Lev (dist prep))","typ Lev - disc with faceted plat and largish scar. Poss dist surf prep, but non-parallel flaking.","1-2 ""Lev scars""",9.25,2,0,4,3,4,17,60,28.69,28.47,11.75,27.77,24.46,26.58,17.65,11.75,19.43,28.47,19.41,14.59,5.3,8.1,0,1,20.5457929714092,1.04477050413845,2.36340425531915,31.4096425531915,1.52876273000999,1.50594900849858,1.33173406442769,2.75283018867925,0.699675909254591,23.0312794580225
"Aladi","LateMSALevels","E409","Obsidian","Fine","Indet","Black","11-40%","Indet","LPatina","Core","BladeCore","Formal?","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","FrontRidge","No","Indet","Acute","Unidirectional","Parallel","Hinge","Parallel","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","Small blade/bladelet core","flaked ~2/3 of circum, with flat, mostly cortical ""back"" surf","",9.25,1,1,1,1,1,10,85,23.81,20.77,13.91,23.81,14.02,21.2,17.77,10.97,14.77,20.77,4.77,5.42,5.22,6.8,25,0,17.6916074568869,1.12311320754717,2.17046490428441,23.0069279854148,1.30044305140055,1.19302194710186,2.72509225092251,1.03831417624521,0.620327593448131,19.8109245362263
"Aladi","E402","029","Obsidian","Fine","Indet","Black","0%",NA,"Weathered","Core","AsymDisc","Formal","Radial","Indet","Blades","OpposedPlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Indet","Indet","Tech","Intermediate","Acute","Opposed","Parallel","Feather","Parallel","Indet","Opposed","2","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","Main deb=opposed bld flking, but plat surf radially orientated w marg radial prep. both surfs convex","Opposed plats= 1Plat (dom) acute, oppPlat 90deg.scars too worn for full measure.","",9.25,1,2,2,2,3,17,55,24.48,24.13,10.87,24.48,17.59,21.37,23.77,8.61,16.16,24.13,8.94,16.9,18.39,6.71,0,1,16.5147889885686,1.14553111839027,2.84320557491289,30.3796515679443,1.83954221812782,0.899032393773664,0.956213017751479,0.918977705274606,0.660130718954248,32.4962304372693
"Aladi","Late MSA Levels","E409","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","CentripPrep","CentripPrep","No","Intermediate","Acute","Centripetal","Ovoid","Feather","Ovoid","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","North","North","North","Could be exhausted Lev: 1 dom scars with centrip prep and  dihed plat","Might have once been Lev, but not now, but does have 1 dom scar, No vol/hier","",9.25,2,0,4,4,2,14,70,27.35,25.08,10.84,27.35,20.01,24.61,20.74,8.64,20.2,25.08,10.87,15.41,10.84,6.7,0,1,17.9829482961784,1.11133685493702,3.16550925925926,38.9515914351852,2.1660292179933,1.18659594985535,1.31083711875406,1.42158671586716,0.738574040219378,20.7997967562717
"Aladi","E266","049","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Tangent","Tangent","Tech","Oblique","Acute","Subcentripetal","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","NonCortical","Nodule","NonLev",NA,"Expedient","Obsidian","North","North","North","","Deb=centrip, many sml overlapping scr, PlatSurfScrs=no inits,invasive/opposed","Thin disc core, symmetrical.",9.25,2,0,3,3,2,20,65,25.23,22.51,9.02,25.23,18.79,21.83,16.75,8.24,11.54,22.51,4.79,5.25,8.51,5.06,0,1,16.5564059331341,1.15574896930829,3.06189320388349,33.4205643203884,2.01858811962953,1.30328358208955,2.19809523809524,0.616921269095182,0.457391993658343,36.3127391080393
"Aladi","LateMSALevels","E409","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","BladeCore","Formal?","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","FrontRidge","No","Indet","Acute","Unidirectional","Converge","Feather","Converge","Pointed","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","convergent Cylindrical blade/bladelet core flaked 3/4 of circumf","Sub-parallel convergent bladelet scar","",9.25,1,1,1,1,1,11,90,26.81,13.03,12.88,26.81,12.65,12.3,8.24,11.19,19.63,13.03,7.55,3.8,3.07,4.8,0,0,15.452924070302,2.17967479674797,2.39588918677391,14.7347184986595,0.953522998729878,1.49271844660194,5.16578947368421,1.23778501628665,0.73218948153674,33.3572899324666
"Aladi","E405","0034","Obsidian","Fine","Indet","Grey","0%",NA,"LPatina","Core","BladeCore","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","Ridge","FrontRidge","No","Indet","Indet","Unidirectional","Parallel","Overshot","Parallel","Indet","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","bladelet core","","triangular/convergent, single surf& plat",9.25,1,1,1,1,4,13,70,23.57,24.57,9.68,23.21,24.48,17.73,11.37,8.34,22.52,24.57,6.22,8.96,7.27,4.71,0,0,15.084004115694,1.30908065425832,2.78297362110312,24.6710611510791,1.63557772603697,1.55936675461741,2.51339285714286,1.23246217331499,0.970271434726411,31.5907165090411
"Aladi","E402","027","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Preferential","Platprep","Platprep","Vol&Tech","Parallel","Intermediate","Centrip&Pref","Expanding","Overshot","Expanding","Blunt/Round","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Asym disc Like Total Surf cores.","radial convex plat, flat pref surf with 1 scars rm whole surf. no plat faceting","small radial core",9.25,2,0,1,4,1,8,80,23.41,23.49,8.83,19.95,13.95,22.57,24.2,8.83,18.3,23.49,12.82,22.17,17.77,4.4,0,1,15.8420624474648,0.883916703588835,2.25934314835787,25.4966874292186,1.60942980207093,0.932644628099174,0.825439783491204,1.24760832864378,0.917293233082707,17.7670583192585
"Aladi","E405","033","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","BladeCore","Formal","Multiface","Indet","Blades","OpposedPlat","Obsidian","Aladi.Obsidian","S.Afar","MIS3","MIS3/4","Indet","None","None","No","Indet","Indet","Opposed","Parallel","Feather","Parallel","Indet","Opposed","2","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","bladelet core","Opposite surfs (broad faces), 1 =opposed, 1=unidir. 1 rotated/ scar/plat on narrow face","2nd deb surf has 2 (opposed) scars. Small",9.25,2,2,2,1,1,6,65,28.36,12.65,10.56,28.36,10.98,12.65,7.41,8.64,23.05,8.81,8.2,8.81,6.24,4.23,0,0,14.5804243809479,2.24189723320158,3.28240740740741,20.7612268518519,1.42391101311018,1.70715249662618,2.61634506242906,1.41185897435897,0.812764456981664,16.7245522001148
